data_filename,colSemantics,colSemantics_s10,colSemantics_s20,colSemantics_s30,colSemantics_s40,colSemantics_s50,colSemantics_s60,colSemantics_s70,colSemantics_s80,colSemantics_s90,colSemantics_s95,colSemantics_s98,colSemantics_s99,colNames,colScores,colComplete,colTypes,colLen
7e87216a48f93b31207fb99c014ae2c2c9cba15a26b0d17557931d4f4feb6c14.text.csv,"['product', 'duration', 'address', 'address', 'code', 'region', 'region', 'state', 'name', 'state', 'state', 'duration', 'area', 'area', 'location']","['product', 'duration', 'address', 'address', 'code', 'region', 'region', 'state', 'name', 'state', 'state', 'duration', 'area', 'area', 'location']","['product', 'duration', 'address', 'address', 'code', 'region', 'region', 'state', 'name', 'state', 'state', 'duration', 'area', 'area', 'location']","['product', 'duration', 'address', 'address', 'code', 'region', 'region', 'state', 'name', 'state', 'state', 'duration', 'area', 'area', 'location']","['product', 'duration', 'address', 'address', 'code', 'region', 'region', 'state', 'name', 'state', 'duration', 'area', 'area', 'location']","['duration', 'address', 'address', 'code', 'region', 'region', 'state', 'name', 'state', 'duration', 'area', 'area', 'location']","['duration', 'address', 'address', 'code', 'region', 'state', 'name', 'state', 'duration', 'area', 'area', 'location']","['duration', 'address', 'address', 'code', 'region', 'state', 'name', 'state', 'duration', 'area', 'area', 'location']","['duration', 'address', 'address', 'region', 'state', 'duration', 'area', 'area', 'location']","['address', 'address', 'state', 'duration', 'area', 'area', 'location']","['address', 'address', 'area', 'area', 'location']","['address', 'location']","['address', 'location']","['blklot', 'block_num', 'from_st', 'heightlimi', 'heightsimp', 'lot_num', 'mapblklot', 'mapblklot_', 'odd_even', 'quadrant', 'ssd', 'street', 'st_type', 'sud', 'to_st', 'zonesimple', 'zoning', 'geometry']","[nan, 0.4219, 0.8984, 0.9704, 0.9931, 0.7248, nan, nan, 0.5397, 0.8076, 0.907, 0.7513, 0.797, 0.3727, 0.9299, 0.9685, 0.9763, 1.0]","[1.0, 1.0, 0.9458, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9962, 1.0, 1.0, 0.9409, 1.0, 0.9999, 1.0, 1.0, 1.0, 0.0831, 0.9222, 0.9164, 0.1338, 0.9458, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('int64'), dtype('int64'), dtype('O'), dtype('int64'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('bool')]","[7.2295, 4.0883, 3.2996, 4.2488, 4.171, 3.1412, 7.1812, 7.1812, 1.1182, 8.9991, 3.3929, 6.0275, 2.4663, 4.0327, 3.3002, 4.2565, 4.2788, 548.5203]"
4c5fb9abfe0857033f7260594a0406118e10ee3285b88c88b50cf1821a59a6fe.text.csv,['year'],['year'],['year'],['year'],['year'],['year'],['year'],['year'],['year'],['year'],[],[],[],['Month of Occurrence'],[0.9321],"[1.0, 0.6364, 0.6364, 0.6364, 0.6364]","[dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('float64')]",[6.0909]
fb10c3b809f82d9f7577f2b1e20c347c8e4037e2a0620d091aac61b09163e3dc.text.csv,"['location', 'area', 'area', 'code', 'location']","['location', 'area', 'area', 'code', 'location']","['location', 'area', 'area', 'code', 'location']","['location', 'area', 'area', 'code', 'location']","['location', 'area', 'code', 'location']","['location', 'area', 'code', 'location']","['location', 'area', 'code', 'location']","['location', 'area', 'location']",['location'],['location'],['location'],[],[],"['LABEL', 'STATUS', 'PROJ_NAME', 'PROJ_ABBR', 'SERV_AREA']","[0.734, 0.7975, 0.324, 0.6501, 0.9534]","[1.0, 0.6053, 0.6053, 1.0, 1.0, 0.8684, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64')]","[13.7105, 14.7895, 29.7632, 4.0, 5.6579]"
85fc28fb2bf5786b1245d903bd34c84b42a31e4fbdf21bba9f3122cebbbd9e05.text.csv,"['description', 'address', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'area', 'day', 'description']","['description', 'address', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'area', 'day', 'description']","['description', 'address', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'day', 'description']","['description', 'address', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'day', 'description']","['description', 'address', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'day', 'description']","['description', 'address', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'day', 'description']","['description', 'address', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'day', 'description']","['description', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'day', 'description']","['description', 'description', 'description', 'education', 'status', 'classification', 'affiliation', 'location', 'age', 'description', 'day', 'description']","['description', 'description', 'description', 'status', 'affiliation', 'location', 'description', 'day', 'description']","['description', 'description', 'description', 'status', 'affiliation', 'location', 'description', 'day', 'description']","['description', 'description', 'description', 'status', 'location', 'description', 'day', 'description']","['description', 'description', 'description', 'status', 'location', 'description', 'day', 'description']","['project_name', 'project_url_on_catalog', 'project_url_external', 'project_description', 'keywords', 'fields_of_science', 'project_status', 'agency_sponsor', 'agency_sponsor_other', 'geographic_scope', 'participant_age', 'participation_tasks', 'email', 'start_date', 'project_goals']","[0.9999, nan, 0.6566, 1.0, 1.0, 0.8231, 1.0, 0.859, 0.9542, 1.0, 0.8062, 1.0, 0.1871, 0.9912, 0.9976]","[0.9978, 1.0, 1.0, 0.9375, 1.0, 0.9688, 1.0, 1.0, 0.9978, 0.1362, 0.9643, 0.9911, 0.9576, 1.0, 0.9866, 0.9732, 0.0513]","[dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('bool'), dtype('O'), dtype('O'), dtype('O')]","[44.0826, 42.8304, 40.5067, 542.7143, 57.8638, 62.3862, 7.2411, 41.7835, 9.5067, 25.3929, 55.2701, 97.5246, 20.5848, 8.9442, 25.3929]"
9c7b5d51cca55573517d39cf2efdf26754376e3125513dde56c2dd6e5b6a04f8.text.csv,"['name', 'ranking', 'age', 'jockey', 'region', 'name', 'status', 'result', 'year', 'address']","['name', 'ranking', 'age', 'jockey', 'region', 'name', 'status', 'result', 'year', 'address']","['name', 'ranking', 'age', 'jockey', 'region', 'name', 'status', 'result', 'year', 'address']","['name', 'ranking', 'age', 'jockey', 'region', 'name', 'status', 'result', 'year', 'address']","['name', 'ranking', 'age', 'jockey', 'region', 'name', 'status', 'result', 'address']","['name', 'ranking', 'jockey', 'region', 'name', 'status', 'result', 'address']","['ranking', 'jockey', 'region', 'name', 'result', 'address']","['ranking', 'jockey', 'region', 'name', 'result', 'address']","['ranking', 'jockey', 'region', 'name', 'address']","['ranking', 'jockey', 'region', 'name', 'address']","['ranking', 'jockey', 'region', 'name', 'address']","['ranking', 'region', 'name', 'address']","['ranking', 'region', 'address']","['School', 'Oct Event Date', 'Top 50 Rank', 'Board District', 'Local District', 'City Council District', 'Banner', 'Banner_2', 'Week Registered', 'Location 1']","[0.5973, 0.997, 0.4029, 0.9687, 0.9994, 0.9823, 0.5394, 0.7938, 0.3197, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O')]","[28.8136, 3.0452, 2.8418, 11.3898, 6.1243, 9.7797, 2.0339, 3.0, 22.0, 58.2768]"
4088579be5d1f5b9a8d9e9c324155412ee953da95c4ab9fb7e44eca9ea76a72b.text.csv,"['address', 'address', 'age']","['address', 'address', 'age']","['address', 'address', 'age']","['address', 'address', 'age']","['address', 'age']","['address', 'age']","['address', 'age']","['address', 'age']","['address', 'age']","['address', 'age']",['age'],['age'],['age'],"['districtna', 'url', 'zoning_sim', 'geometry']","[0.3277, nan, 0.9358, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('O'), dtype('bool')]","[29.9126, 153.7348, 3.9175, 2836.1347]"
d02647e5c2cefbd744474e3889710e03974b001095008ddd506a0537367f4a32.text.csv,['description'],['description'],['description'],['description'],['description'],['description'],['description'],['description'],['description'],[],[],[],[],"['Page Title', 'Avg. Time on Page']","[0.8378, nan]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('int64'), dtype('int64'), dtype('O'), dtype('int64'), dtype('float64'), dtype('float64')]","[58.1711, 7.0]"
1439a777f9c5eebb7b4fa28cf75346683f9adc98c0c61e41bab714dc36346a8c.text.csv,"['address', 'city', 'state', 'area', 'position']","['address', 'city', 'state', 'area', 'position']","['address', 'city', 'state', 'area', 'position']","['address', 'city', 'state', 'area', 'position']","['address', 'city', 'state', 'area', 'position']","['address', 'city', 'state', 'area', 'position']","['address', 'city', 'state', 'area', 'position']","['address', 'city', 'state', 'area', 'position']","['address', 'area', 'position']",['address'],['address'],['address'],[],"['Estoppel ID', 'Address', 'City', 'State', 'File Date', 'Neighborhoods - Analysis Boundaries', 'Location']","[nan, 0.9886, 0.7759, 0.7324, nan, 0.8786, 0.8667]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9694, 0.9694, 0.9694]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('int64'), dtype('O'), dtype('float64'), dtype('O'), dtype('O')]","[7.0, 27.5622, 13.0, 2.0, 10.0, 12.0957, 43.7919]"
003dd74afcd54b14cc6fee1b9ad96d0af9f60a0d9457c07f439573b072a4c7bf.text.csv,"['creator', 'address', 'company', 'status', 'state', 'code', 'region', 'address', 'code', 'city']","['creator', 'address', 'company', 'status', 'state', 'code', 'region', 'address', 'code', 'city']","['creator', 'address', 'company', 'status', 'state', 'code', 'region', 'address', 'code', 'city']","['creator', 'address', 'company', 'status', 'state', 'code', 'region', 'address', 'code', 'city']","['creator', 'address', 'company', 'status', 'state', 'code', 'region', 'address', 'code', 'city']","['creator', 'address', 'company', 'status', 'state', 'code', 'region']","['creator', 'address', 'company', 'state', 'code', 'region']","['creator', 'address', 'state', 'code', 'region']","['creator', 'address', 'state', 'code', 'region']","['creator', 'address', 'region']","['address', 'region']",['address'],['address'],"['CrimeDate', 'CrimeTime', 'CrimeCode', 'Location', 'Description', 'Inside/Outside', 'Weapon', 'Post', 'District', 'Neighborhood', 'Premise', 'vri_name1']","[nan, nan, 0.927, 0.9998, 0.64, 0.5562, 0.8636, 0.8236, 0.9624, 0.4788, 0.4005, 0.4266]","[1.0, 0.9999, 1.0, 0.9956, 1.0, 0.8862, 0.2099, 0.9919, 1.0, 0.9635, 0.9945, 0.9945, 0.0, 0.8853, 0.1182, 1.0]","[dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('O'), dtype('int64')]","[10.0, 7.9996, 2.0815, 16.0762, 11.5255, 1.3435, 3.6131, 4.7597, 8.2152, 12.3949, 10.6593, 3.7552]"
cbdbbab26143df559a124d48017640f8d50665467d469b1d992d2bc359431a6a.text.csv,"['location', 'duration', 'rank']","['location', 'duration', 'rank']","['location', 'duration']","['location', 'duration']","['location', 'duration']","['location', 'duration']","['location', 'duration']",['duration'],['duration'],['duration'],['duration'],['duration'],['duration'],"['STATION', 'STATION_NAME', 'DATE', 'Measurement Flag', 'Quality Flag']","[nan, 0.6576, 0.993, 0.1295, nan]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[dtype('O'), dtype('O'), dtype('float64'), dtype('float64'), dtype('float64'), dtype('O'), dtype('int64'), dtype('O'), dtype('O')]","[11.0, 15.0, 14.0, 1.0, 1.0]"
